Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Cluster
2456,0,0.499829376,0.558220672,0.547995075,0.600534744,0.600534744,0.998992775,0.797421417,0.809339655,0.303530569,0.781601834,8730000000.0,6060000000.0,0.472823197,0.000633063,0.160137666,0.166491088,0.166491088,0.166491088,0.223503829,0.329171677,0.054343059,0.103330348,0.178052271,0.02214098,0.848301976,0.689797034,0.689797034,0.217643263,4220000000.0,0.000472861,0.265120327,0.398951231,0.012034908,0.010849833,0.631212244,0.007075571,0.129092723,0.870907277,0.006000536,0.371864956,0.005787511,0.103343267,0.177075635,0.40107553,0.259370315,0.001247806,0.00506795,0.001375535,0.00105834,0.071290323,0.092296168,0.401845277,0.011077665,0.824847157,0.531333951,0.542485855,0.164868834,0.011421486,0.010274356,0.084858917,0.362106394,0.27703657,0.00193829,0.618749541,0.737361592,0.330152048,0.006271453,0.922791674,0.002311784,0.034711345,594000000.0,6360000000.0,0.593939815,580000000.0,0.671537851,0.148789252,0.618749541,0.330152048,0.116624939,0.516322217,0.434384248,0.654611844,0.293623544,0.024322959,0,0.812578813,0.007682636,0.623988518,0.600531973,0.841407206,0.279910705,0.026970598,0.565889814,1,0.028742985,3
2459,0,0.459123483,0.510575665,0.506558167,0.597738509,0.597738509,0.998955222,0.797349895,0.809284451,0.303484404,0.781535167,8000000000.0,4580000000.0,0.459876031,0.000554055,0.0,0.181661118,0.181661118,0.181661118,0.198354921,0.31120464,0.123644448,0.092093478,0.156586578,0.022021098,0.84790346,0.688985955,0.688957072,0.217539431,4960000000.0,0.000424499,0.263152046,0.365643977,0.006924783,0.004617043,0.629751647,0.014428364,0.181485624,0.818514376,0.005573396,0.374646318,0.005365848,0.092098621,0.155576503,0.406837678,0.317841079,0.002152719,0.002937447,0.000214002,0.001340514,0.103225806,0.063034825,0.390809796,0.006031798,0.775521019,0.517117905,0.662099403,0.160116163,0.005262873,0.004800914,0.176885336,0.336427351,0.277887397,0.004646692,0.931528562,0.734574593,0.338189176,0.001003816,0.939439935,0.002184703,0.048587699,6410000000.0,5260000000.0,0.593921935,4920000000.0,0.671557377,0.135966875,0.931528562,0.338189176,0.11254203,0.580071385,0.450400963,0.539909587,0.299487052,0.041730763,0,0.783077615,0.00209122,0.623654792,0.597737952,0.838506549,0.285243017,0.026578483,0.563888822,1,0.019397146,3
2461,0,0.505240579,0.564980375,0.552170887,0.598776287,0.598718632,0.998969434,0.797437879,0.809352284,0.303608154,0.781613483,8150000000.0,0.0,0.468047273,0.000715072,0.166717279,0.177952889,0.177952889,0.177952889,0.224071098,0.328711891,0.044209507,0.0970605,0.179182044,0.022085543,0.848342608,0.689727526,0.689749743,0.217631825,6600000000.0,0.000471488,0.264163772,0.394089266,0.008491081,0.006310146,0.631737236,0.006606845,0.124104363,0.875895637,0.005696394,0.373960763,0.007764819,0.097008484,0.178176608,0.404432875,0.203898051,0.000785205,0.008047238,0.000191837,0.000625624,0.048548387,0.052215678,0.393478212,0.011236902,0.79174868,0.420747514,0.51197147,0.009089611,0.006784436,0.000427502,0.112595338,0.357853121,0.277336699,0.004761148,0.85789231,0.734849763,0.331297138,0.001352422,0.940269178,0.002327275,0.026468316,9230000000.0,792000000.0,0.593935942,488000000.0,0.671572565,0.174814576,0.85789231,0.331297138,0.11205919,0.643575274,0.459406408,0.634061611,0.314670034,0.034245681,0,0.811029637,0.001192509,0.623812266,0.598773236,0.841244276,0.279570619,0.027164937,0.566474979,1,0.030030569,3
2465,0,0.517964218,0.573702573,0.558755822,0.602293201,0.602293201,0.999025128,0.79744286,0.809349029,0.303500356,0.781609975,8310000000.0,849000000.0,0.461575367,0.0,0.289705436,0.173738991,0.173738991,0.173738991,0.227663799,0.318313645,0.065323593,0.114811497,0.192136778,0.022392296,0.852943993,0.694920772,0.694920772,0.218220666,0.00016528,0.000635738,0.264985896,0.377342498,0.010955348,0.009312066,0.630618074,0.010318351,0.157057774,0.842942226,0.009721213,0.369637181,0.005365848,0.114832185,0.183756881,0.411110054,0.364317841,0.001138243,0.005555532,0.000314315,0.005804607,0.086290323,0.054498186,0.403654372,0.001378846,0.865141335,0.821600715,0.932301262,0.335084791,0.00935309,0.011147339,0.159380656,0.341202228,0.277148579,0.004490511,0.967338731,0.741982022,0.335120686,0.0,0.93773635,0.002330904,0.030809298,0.000134345,0.000122595,0.59396028,0.000138335,0.67158906,0.026741448,0.967338731,0.335120686,0.110933234,0.695459027,0.46781274,0.567381981,0.324980695,0.026684345,0,0.814158162,0.000903806,0.624063374,0.602290386,0.841834257,0.282262076,0.026792408,0.565164357,1,0.023001233,3
2469,0,0.533466582,0.579317488,0.576422721,0.601233803,0.601233803,0.999038532,0.7974578,0.809366475,0.303498423,0.781628641,5270000000.0,2770000000.0,0.461363999,0.000222022,0.187164693,0.175255994,0.175255994,0.175255994,0.234471022,0.317464809,0.070133249,0.120674212,0.189575958,0.022858566,0.848497622,0.690708814,0.690708814,0.217741228,8920000000.0,0.000498614,0.264969578,0.37612235,0.008922905,0.007415591,0.630781428,0.012392052,0.170541464,0.829458536,0.005382435,0.373489934,0.005387175,0.120678424,0.188628309,0.414703191,0.28035982,0.000878537,0.007189914,0.000269031,0.000609737,0.078064516,0.016424071,0.396203161,0.003382626,0.819212931,0.662940483,0.768517786,0.095077478,0.00747415,0.003139419,0.160579525,0.34059104,0.277241102,0.004095363,0.898263892,0.738588742,0.336144272,0.002250337,0.938503423,0.00244876,0.018906067,0.000115974,0.000103941,0.593943654,4170000000.0,0.671567988,0.204882474,0.898263892,0.336144272,0.114753921,0.630218113,0.457367719,0.564259615,0.311779161,0.032628844,0,0.820169995,0.002428503,0.624148563,0.601230705,0.842679329,0.28376609,0.026835316,0.565360511,1,0.020887192,3
2483,0,0.514210501,0.582315744,0.560576048,0.602069791,0.602076997,0.999014729,0.79748533,0.809392775,0.303596552,0.781638326,9010000000.0,3720000000.0,0.462721119,0.000862086,0.13503391,0.192954363,0.192954363,0.192954363,0.234187388,0.320046686,0.059984573,0.110333035,0.192739324,0.022180614,0.848337221,0.689423003,0.689423003,0.217600257,6030000000.0,0.000459011,0.264100054,0.375796356,0.009716038,0.007643917,0.63130916,0.008804567,0.145236872,0.854763128,0.007295721,0.374962815,0.005615677,0.110313156,0.191735163,0.399763941,0.182908546,0.001941708,0.003255955,0.00020292,0.001353374,0.04983871,0.042565692,0.399606522,0.004394092,0.797261293,0.363219477,0.445987378,0.183634865,0.007686506,0.011272679,0.08615453,0.342915878,0.277262213,0.005593866,0.558762521,0.735703517,0.330641422,0.013756552,0.94604055,0.002379577,0.030134285,8600000000.0,7330000000.0,0.593940709,0.000106359,0.671556496,0.077770301,0.558762521,0.330641422,0.122315234,0.607633553,0.453084807,0.575234732,0.308109796,0.030022129,0,0.822347188,0.014385223,0.62386351,0.602069474,0.842439754,0.281164312,0.027005594,0.566008396,1,0.025163493,3
2484,0,0.605518452,0.669701265,0.648053964,0.60548581,0.605478603,0.999074813,0.797644698,0.809518676,0.303749064,0.781788501,8450000000.0,3340000000.0,0.463469297,0.000555056,0.151229882,0.196409759,0.196409759,0.196409759,0.269263496,0.320506472,0.054917797,0.124419836,0.220908338,0.022127437,0.848059733,0.689630519,0.68963049,0.217620665,7760000000.0,0.000502407,0.264893427,0.370925077,0.007534454,0.00695894,0.630650265,0.004372646,0.095595127,0.904404873,0.01199704,0.370891982,0.00646266,0.121745078,0.216552296,0.399205276,0.232383808,0.001284327,0.004924493,0.000485899,0.004001117,0.047096774,0.08225842,0.423249135,0.002595088,0.769849134,0.321164137,0.340233488,0.009024101,0.006938257,0.000565318,0.084413486,0.34584311,0.277205171,0.001895797,0.827065866,0.733096952,0.329474095,0.002426463,0.957589618,0.002831837,0.021313425,5200000000.0,5400000000.0,0.593923902,453000000.0,0.671569775,0.027436213,0.827065866,0.329474095,0.112094509,0.636426824,0.457568008,0.580882208,0.313668694,0.038461989,0,0.871064208,0.010603525,0.623792031,0.605486308,0.845191832,0.277950152,0.026801254,0.565206087,1,0.039845426,3
2489,0,0.524009165,0.579153947,0.565501365,0.601925655,0.602105825,0.99902663,0.797528492,0.809410091,0.303647067,0.781678045,7860000000.0,3650000000.0,0.46332503,0.0,0.264298006,0.213012515,0.213012515,0.213012515,0.23721282,0.321567518,0.045056491,0.109030209,0.195149507,0.022125841,0.848050416,0.689831197,0.689831197,0.217615767,0.000102014,0.000574674,0.264509562,0.376923364,0.01307765,0.012000195,0.630612252,0.004633455,0.09940442,0.90059558,0.009814706,0.369637181,0.005365848,0.109042943,0.193077445,0.40141046,0.167916042,0.000657381,0.009606476,0.000416157,0.002376916,0.036774194,0.031502725,0.39886027,0.002053542,0.844316456,0.603928099,0.635101358,0.167419679,0.012037488,0.009683127,0.091470329,0.345693609,0.277057496,0.003039373,0.863687944,0.7377596,0.329818222,0.0,0.94000961,0.002519248,0.014107428,0.000175155,0.000171971,0.593984275,0.000128708,0.671602654,0.036995847,0.863687944,0.329818222,0.110933234,0.69401474,0.472189777,0.58101704,0.321752802,0.022403854,0,0.819846447,0.00162927,0.624463662,0.601926298,0.841710703,0.27813962,0.026791157,0.565158396,1,0.038223012,3
2501,1,0.576951202,0.582860881,0.619090958,0.603698525,0.603698525,0.999038185,0.797451852,0.809352284,0.303488996,0.78162008,9270000000.0,2360000000.0,0.469518465,0.000490049,0.331106387,0.180439088,0.180439088,0.180439088,0.236078283,0.339534555,0.087103166,0.12669978,0.192513369,0.022199104,0.848063285,0.689433765,0.689433765,0.217602066,8950000000.0,0.000494122,0.264689061,0.407631981,0.005926347,0.005184738,0.631336899,0.010204361,0.156241497,0.843758503,0.005109855,0.379813144,0.005365848,0.126679369,0.191546641,0.403140043,0.352323838,0.001489252,0.004246489,0.001042877,0.000577208,0.086290323,0.133692699,0.426505506,0.042072145,0.750254332,0.473696826,0.454797103,0.023216905,0.006051682,0.000869277,0.141558121,0.361755454,0.276303302,3420000000.0,0.862123919,0.731893748,0.334075751,0.004826388,0.940051554,0.002323699,0.042162807,472000000.0,5540000000.0,0.593914424,813000000.0,0.671573988,0.392044921,0.862123919,0.334075751,0.115319853,0.649176496,0.460295078,0.671159694,0.315797648,0.048467888,0,0.819091039,0.00100836,0.623735221,0.603699795,0.842306958,0.282179845,0.026947343,0.565807227,1,0.023141267,3
2505,0,0.517281724,0.57642826,0.562824562,0.603612044,0.603439081,0.998989308,0.797495706,0.809391734,0.303667853,0.781655308,0.000137492,2500000000.0,0.465104887,0.000761076,0.22239093,0.200412962,0.200412962,0.200412962,0.2411837,0.333557332,0.066140327,0.104063187,0.199894554,0.022097506,0.8480147,0.68961993,0.68961993,0.217618989,7910000000.0,0.000548148,0.264265566,0.389106218,0.008106059,0.006539719,0.630807797,0.010539947,0.158629864,0.841370136,0.005862466,0.370059922,0.005365848,0.104027228,0.196553804,0.409239801,0.184407796,0.000584339,0.010836105,0.000138337,0.00074515,0.055322581,0.030580321,0.394857647,0.005170321,0.79698535,0.541448335,0.651467469,0.109940928,0.00654907,0.003896888,0.149557536,0.350696815,0.277366347,0.004374546,0.897935077,0.736043528,0.334665602,0.0,0.93987661,0.002376387,0.027599906,0.00014711,0.000125905,0.593943254,703000000.0,0.671595406,0.1154178,0.897935077,0.334665602,0.110933234,0.689702023,0.466803279,0.616073718,0.323944567,0.035828254,0,0.819611296,0.003675724,0.623782416,0.603607721,0.842397877,0.282423169,0.026840333,0.565382452,1,0.022735523,3
2508,0,0.607127188,0.64745966,0.637239681,0.619409331,0.619409331,0.999303481,0.797797564,0.809603955,0.303537578,0.781883238,7920000000.0,2770000000.0,0.456801121,0.000162016,0.246684887,0.247482196,0.247482196,0.247482196,0.319750402,0.29603169,0.074171544,0.213744809,0.282895232,0.022133948,0.848073991,0.689490492,0.689490492,0.217603692,0.000110503,0.000518901,0.264461384,0.355519541,0.013264233,0.004524091,0.630700607,0.011191056,0.163074039,0.836925961,0.005472451,0.378692547,0.005365848,0.213697136,0.280559535,0.413466627,0.137931034,0.000789263,0.008008812,2640000000.0,0.000313947,0.039677419,0.012710956,0.40645847,0.007006168,0.86001182,0.264688746,0.733591227,0.071073137,0.004609249,0.003613683,0.104116373,0.332242839,0.277576095,0.022690838,0.604128925,0.741960571,0.332284916,0.00936512,0.952559185,0.003030666,0.011766262,0.000258304,9100000000.0,0.59401597,6810000000.0,0.67157578,0.251074362,0.604128925,0.332284916,0.125274986,0.647633043,0.46001156,0.520319602,0.315540411,0.022091964,0,0.851126386,0.002930724,0.623377921,0.619407203,0.845718192,0.28289501,0.026807769,0.565236383,1,0.022017233,3
2523,0,0.489055721,0.559474488,0.543819262,0.598242984,0.598242984,0.998978909,0.797404816,0.80933002,0.303530569,0.781589343,6440000000.0,1950000000.0,0.461218054,0.000362036,0.004453892,0.19228014,0.19228014,0.19228014,0.232201948,0.316722077,0.159263124,0.108867356,0.184153047,0.02205016,0.847966939,0.689283495,0.689283495,0.217579998,6810000000.0,0.000469467,0.263678113,0.373262919,0.009597474,0.00656904,0.631263613,0.015211702,0.185234453,0.814765547,0.006080847,0.378476703,0.005365848,0.108823098,0.183206395,0.413555049,0.379310345,0.001190996,0.005308752,0.000347753,0.002174175,0.120806452,0.099781149,0.39803487,0.005913677,0.841789135,0.771885975,0.89476264,0.21809201,0.008031053,0.006646107,0.174033905,0.340198862,0.277208154,0.004399311,0.897966349,0.741936555,0.338387013,0.001683989,0.938681031,0.002305039,0.032167236,8660000000.0,7850000000.0,0.593940343,6380000000.0,0.67157262,0.088362538,0.897966349,0.338387013,0.11469078,0.644354683,0.45947171,0.561899787,0.314919541,0.030384563,0,0.810089282,0.001333813,0.623931827,0.598242233,0.841781858,0.285810779,0.027024535,0.566069894,1,0.018929575,3
2527,0,0.552722664,0.606519843,0.591038064,0.60108246,0.60108246,0.999046389,0.797480488,0.809378193,0.303521384,0.781641133,4230000000.0,1530000000.0,0.463276381,0.000826083,0.246684887,0.229404576,0.229404576,0.229404576,0.277961615,0.331505977,0.185822103,0.169530169,0.242976576,0.022178797,0.848127458,0.689730151,0.689730151,0.217631257,9150000000.0,0.000698448,0.264636222,0.387243396,0.009170642,0.007715035,0.630835194,0.01234372,0.170269371,0.829730629,0.006849894,0.373780707,0.005365848,0.169540932,0.236256693,0.416294782,0.36131934,0.000844045,0.00748622,0.000273808,0.002736252,0.116129032,0.071098512,0.412270188,0.003325928,0.829126135,0.734929143,0.834391137,0.106096092,0.007841521,0.003315638,0.169692769,0.346060154,0.277202157,0.003786155,0.951584345,0.739534562,0.336685776,0.000705775,0.945793109,0.002568849,0.018625676,9650000000.0,890000000.0,0.593940672,3650000000.0,0.671577404,0.059318082,0.951584345,0.336685776,0.112230419,0.662129347,0.462159198,0.594291413,0.318766863,0.031768224,0,0.832909043,0.003998922,0.62406362,0.601078689,0.844058237,0.283731349,0.02684588,0.56540648,1,0.020928096,3
2529,0,0.507239312,0.581661579,0.563466995,0.619077819,0.619077819,0.999284878,0.797766991,0.809668143,0.303523318,0.781953835,9260000000.0,0.0,0.456628335,0.000183018,0.007996761,0.208587923,0.208587923,0.208587923,0.268696228,0.268692085,0.031293011,0.142496539,0.213527152,0.022176063,0.848115729,0.689586517,0.689586517,0.21761505,0.000104548,0.000517055,0.264332393,0.321103908,0.008361908,8920000000.0,0.630911563,0.024892622,0.21715996,0.78284004,0.006502342,0.390901689,0.005365848,0.142467471,0.21260086,0.436231199,0.050974513,0.031276313,0.000202376,516000000.0,0.000394892,0.027903226,0.259935667,0.672734674,0.083739866,0.821089577,0.064667825,0.914333059,0.005729591,0.000484327,0.000149564,0.203248939,0.327814801,0.27863081,0.020686669,0.897131159,0.74273257,0.346081305,0.002493851,0.943570387,0.003189131,0.004423175,0.00090247,6220000000.0,0.594090976,1480000000.0,0.671573288,0.054411387,0.897131159,0.346081305,0.118868445,0.643425096,0.459333156,0.475194366,0.314737842,0.034761146,0,0.820814343,0.008510649,0.619869248,0.619079515,0.844314378,0.292832038,0.026793993,0.565171883,1,0.01556495,3
2530,0,0.502461853,0.556912342,0.544247551,0.605543464,0.605543464,0.999008374,0.797437741,0.80934291,0.30352646,0.781603097,0.000152062,0.0,0.465418585,0.000564056,0.34082397,0.175761662,0.175761662,0.175761662,0.221802023,0.322946877,0.042863409,0.1047146,0.178730135,0.022143461,0.848028841,0.689441239,0.689441239,0.217599106,677000000.0,0.000447632,0.26401924,0.383853061,0.012144112,0.009683875,0.631157107,0.00508759,0.105662545,0.894337455,0.007568829,0.372412952,0.005365848,0.104556484,0.177709072,0.403623683,0.230884558,0.000773031,0.008189841,0.00021725,0.002099281,0.047258065,0.061510215,0.401732209,0.00444335,0.844489184,0.589242968,0.68141219,0.061348818,0.010168146,0.003078627,0.105496651,0.352048804,0.277145456,0.005454143,0.940107616,0.737961677,0.330513597,0.000749334,0.937505382,0.002281449,0.044354824,0.000112294,0.000101045,0.59395816,2950000000.0,0.671580457,0.065640246,0.940107616,0.330513597,0.111681469,0.664913134,0.464515477,0.60400749,0.317759851,0.024107311,0,0.809322232,0.001083625,0.623913413,0.605544451,0.841005642,0.278468491,0.026909429,0.565665577,1,0.035792319,3
2533,0,0.504606835,0.563672045,0.550671878,0.605997492,0.605997492,0.998988037,0.797417405,0.809334837,0.303533711,0.781594676,0.000179699,1270000000.0,0.457462067,0.000551055,0.207409657,0.173991825,0.173991825,0.173991825,0.224543821,0.304166372,0.074882405,0.104796026,0.181366273,0.0222309,0.848086449,0.689636579,0.689636579,0.217620738,0.000128384,0.000656874,0.264355705,0.35035021,0.010355662,0.00815609,0.631190326,0.011255802,0.163497294,0.836502706,0.012358023,0.374491985,0.005365848,0.104751901,0.179058895,0.417567519,0.367316342,0.00077506,0.008162516,0.000221645,0.008823033,0.098709677,0.019934492,0.393749576,0.000289521,0.857795874,0.817682481,0.938231678,0.086618363,0.008747497,0.002711017,0.169436462,0.32899855,0.277172847,0.004506554,0.989112887,0.741788629,0.336140494,0.0,0.934797896,0.002268136,0.058858582,0.000122997,0.00011121,0.593953846,3280000000.0,0.671581959,0.016714043,0.989112887,0.336140494,0.110933234,0.675902696,0.46442843,0.503082776,0.32141673,0.02820205,0,0.80910926,0.000229495,0.623856856,0.605994223,0.841399062,0.282942175,0.026953592,0.565829731,1,0.021949943,3
2540,0,0.626627017,0.645224597,0.637828578,0.609009931,0.609009931,0.999135822,0.797603611,0.809449411,0.303549663,0.781718185,8010000000.0,312000000.0,0.459210052,0.000220022,0.326146371,0.194766339,0.194766339,0.194766339,0.263118086,0.313963359,0.071086105,0.15324485,0.22798825,0.022087265,0.848038064,0.689456358,0.689456358,0.217599958,8420000000.0,0.000547849,0.264386787,0.371828546,0.013379053,0.010990821,0.630700949,0.006128088,0.118692747,0.881307253,0.005267196,0.375076887,0.005365848,0.153231716,0.226242365,0.403901005,0.28185907,0.001184909,0.005334369,0.000329028,0.000369171,0.062741935,0.021056651,0.404231021,0.007772596,0.841473552,0.53412417,0.603887544,0.085476914,0.011452342,0.005313446,0.085073097,0.336210811,0.27711384,0.005327583,0.674166097,0.73819263,0.329929855,0.006874032,0.95101884,0.002639965,0.024722987,8550000000.0,7980000000.0,0.593952115,3650000000.0,0.67156874,0.376770588,0.674166097,0.329929855,0.11746628,0.632161231,0.456978616,0.547387754,0.312888442,0.021903448,0,0.855301648,0.000607788,0.624118463,0.60900832,0.844635263,0.279223249,0.026810112,0.565247185,1,0.031544795,3
2544,0,0.503193097,0.568905364,0.552385031,0.602069791,0.602069791,0.99901704,0.79745863,0.809368819,0.303544829,0.781629483,8770000000.0,362000000.0,0.46542194,0.00019602,0.164794007,0.20664953,0.20664953,0.20664953,0.248085468,0.35053406,0.116127471,0.125804088,0.202831965,0.022135307,0.848130705,0.689392129,0.689392129,0.217592183,8340000000.0,0.000493897,0.263950082,0.411404195,0.007071429,0.005764286,0.630771154,0.019058171,0.200532092,0.799467908,0.006763965,0.374542311,0.005365848,0.125042748,0.201123596,0.418017666,0.212893553,0.00069796,0.009070221,0.000170055,0.002049352,0.078709677,0.066445368,0.404445852,0.004225003,0.782875454,0.62527462,0.762063371,0.17646652,0.00564658,0.004696685,0.199334852,0.35220004,0.277664929,0.004034231,0.952327532,0.736029384,0.342360169,0.001197927,0.941687282,0.002388562,0.021055135,0.000152087,0.000128246,0.593932177,9950000000.0,0.671591786,0.049189051,0.952327532,0.342360169,0.1135713,0.687628915,0.464998496,0.639007394,0.327385613,0.040896315,0,0.81550105,0.007420206,0.623669784,0.602071635,0.842826861,0.288600351,0.026833685,0.565353335,1,0.017186389,3
2547,0,0.542436504,0.613170519,0.596177526,0.619315643,0.619315643,0.999056788,0.797493492,0.809405795,0.303522592,0.781671168,0.000324592,0.000174709,0.458908097,0.000268027,0.074805142,0.194092116,0.194092116,0.194092116,0.244681857,0.313786518,0.063644751,0.123768423,0.195978007,0.022145405,0.848210852,0.689848163,0.689848163,0.217645018,8320000000.0,0.000505825,0.264787747,0.370328974,0.019179971,0.010083133,0.630648553,0.003939485,0.088943979,0.911056021,0.016351447,0.370511739,0.005365848,0.123715537,0.195007918,0.406868491,0.295352324,0.00137563,0.00459403,7180000000.0,0.008776887,0.055,0.014911211,0.396711969,0.000236493,0.92837304,0.574582184,0.948620354,0.227975539,0.011200368,0.012900234,0.093503769,0.333334622,0.277281949,0.020946702,0.983802814,0.742442831,0.329712258,0.0,0.95785982,0.00230597,0.097578775,0.000134213,8150000000.0,0.593984251,9240000000.0,0.671565549,0.017065332,0.983802814,0.329712258,0.110933234,0.621396321,0.453221526,0.543084344,0.311688462,0.015291739,0,0.839383501,0.000151209,0.623811354,0.619317087,0.842924472,0.277636134,0.026801604,0.565207724,1,0.042992537,3
2562,0,0.53600156,0.59757959,0.585577386,0.600030269,0.600030269,0.999037261,0.797519362,0.809421939,0.303608396,0.781689554,3470000000.0,222000000.0,0.467399747,0.00059506,0.133819212,0.222957313,0.222957313,0.222957313,0.254136334,0.331505977,0.071176853,0.120674212,0.205694057,0.022065283,0.848020335,0.689391148,0.689388003,0.217591812,7260000000.0,0.000499362,0.263870045,0.38725271,0.014085447,0.013609703,0.630671155,0.0047976,0.101702089,0.898297911,0.013263276,0.370162811,0.005365848,0.120385298,0.204351105,0.39865465,0.208395802,0.001314762,0.004806654,0.000583346,0.003739368,0.04483871,0.16913767,0.435177857,0.004853054,0.861362714,0.709249873,0.707968938,0.313670291,0.013649461,0.017519935,0.094734467,0.356488955,0.27701011,0.001479419,0.875035861,0.738903323,0.329992734,0.00137305,0.951593034,0.002840203,0.010453261,0.000135973,0.000142184,0.593973298,0.000171976,0.671591342,0.022836196,0.875035861,0.329992734,0.112328415,0.687868976,0.470387984,0.617399937,0.320962889,0.020813666,0,0.833309552,0.004202111,0.625752267,0.600029238,0.842682559,0.278258555,0.02680715,0.56523352,1,0.03729237,3
2584,0,0.502949349,0.555604012,0.552385031,0.599187074,0.599187074,0.998987806,0.797419895,0.809335619,0.303538303,0.781603238,7070000000.0,543000000.0,0.460328963,0.00020302,0.236258731,0.186043572,0.186043572,0.186043572,0.228136523,0.314918299,0.078905576,0.105203159,0.181290954,0.022128401,0.848042616,0.689460975,0.689460975,0.217611208,6710000000.0,0.000451649,0.26404022,0.370049551,0.010710731,0.007947103,0.631012246,0.008608505,0.143574085,0.856425915,0.00545813,0.375759087,0.005365848,0.104670477,0.179707413,0.411738384,0.28185907,0.000793321,0.007966117,0.000186105,0.000659666,0.068064516,0.07911226,0.399120327,0.015028929,0.839164519,0.574505986,0.740137396,0.034280045,0.008052018,0.001402592,0.12949788,0.337925599,0.277268377,0.007217975,0.856316775,0.739020485,0.33280966,0.001609018,0.941174125,0.002319346,0.025050554,9750000000.0,7820000000.0,0.593948035,1340000000.0,0.671567345,0.212004646,0.856316775,0.33280966,0.113105066,0.626542284,0.456368205,0.551900555,0.311601216,0.027282831,0,0.809058662,0.001709212,0.623949325,0.599186133,0.841219064,0.281022117,0.026894844,0.565608624,1,0.025498343,3
2593,0,0.633354458,0.668665504,0.652390385,0.633195924,0.633195924,0.99915119,0.797619797,0.809469982,0.303545796,0.781740361,0.000452833,0.0,0.465220637,0.000357036,0.280089078,0.431208124,0.431208124,0.431208124,0.779521603,0.462226781,0.720964351,0.735444996,0.792347669,0.022146353,0.848106941,0.689630375,0.689630375,0.217619971,6840000000.0,0.000670075,0.264884102,0.39520696,0.007806528,0.006564673,0.630773209,0.02231463,0.210569278,0.789430722,0.008624776,0.38133076,0.005365848,0.735429186,0.792104668,0.423856178,0.292353823,0.0008339,0.007586127,0.000110822,0.008482609,0.147741935,0.012725644,0.400013568,0.00023599,0.80923905,0.819367775,0.923809867,0.23959477,0.006735071,0.005793763,0.219444217,0.35216728,0.277298953,0.003121284,1.0,0.740237128,0.346041358,0.0,0.956591116,0.002318887,0.146298615,0.000121574,0.000112066,0.593936152,9130000000.0,0.671569902,0.021229483,1.0,0.346041358,0.110933234,0.634796963,0.458281704,0.642437287,0.311965783,0.037163268,0,0.872134987,0.000128793,0.623754054,0.633190743,0.852145626,0.290962374,0.026828369,0.565329797,1,0.016177409,3
